	words_perf_verbs	words_imperf_verbs	things_concr_k10	abstr_concr_k10	mean
10422	наступить_VERB	наступать_VERB	0.15487863123101514	0.24150639869721507	0.1981925149641151
10423	библиотека_NOUN	библиотека_NOUN	0.19947116900196926	0.1946724311795907	0.19707180009077999
10424	яма_NOUN	яма_NOUN	0.31170886463944164	0.16458348289870756	0.2381461737690746
10425	виновный_ADJ	виновный_ADJ	0.13393202143751892	0.34321144971242473	0.23857173557497183
10426	виновный_NOUN	виновный_NOUN	0.14372277439705242	0.32691137480888355	0.23531707460296797
10427	исключение_NOUN	исключение_NOUN	0.12866165450586958	0.20125821308268135	0.16495993379427548
10428	отбой_NOUN	отбой_NOUN	0.2149653141904211	0.1688922428961913	0.1919287785433062
10429	оказать_VERB	оказывать_VERB	0.12150606350648374	0.18624763827678287	0.1538768508916333
10430	расстаться_VERB	расставаться_VERB	0.20923070045939265	0.23598672138246032	0.2226087109209265
10431	разгонять_VERB	разгонять_VERB	0.2147291199775027	0.18126015038191287	0.19799463517970778
10432	уносить_VERB	уносить_VERB	0.21424512206529553	0.2147773376042605	0.214511229834778
10433	погулять_VERB	погулять_VERB	0.23938495358991724	0.19080215233878123	0.21509355296434923
10434	рак_NOUN	рак_NOUN	0.1981144728778396	0.2360024661140411	0.21705846949594035
10435	протестовать_VERB	протестовать_VERB	0.17171251922546524	0.31615396224945075	0.24393324073745798
10436	пациент_NOUN	пациент_NOUN	0.19594587338259323	0.22759681363435372	0.2117713435084735
10437	исследовать_VERB	исследовать_VERB	0.15437975717411945	0.2455286338503336	0.19995419551222654
10438	трудиться_VERB	трудиться_VERB	0.17398558065018468	0.22158266489213788	0.19778412277116128
10439	овечий_ADJ	овечий_ADJ	0.3453622320858143	0.18402750863538433	0.2646948703605993
10440	бороться_VERB	бороться_VERB	0.15582399939899105	0.24809607584991453	0.2019600376244528
10441	жрать_VERB	жрать_VERB	0.274741063628245	0.19076124844424638	0.2327511560362457
10442	новгород_NOUN	новгород_NOUN	0.18138847539092567	0.17507120890454914	0.1782298421477374
10443	выносить_VERB	выносить_VERB	0.16451042807220911	0.2007936635522316	0.18265204581222036
10444	заодно_ADV	заодно_ADV	0.21094490312371644	0.22057697872367035	0.2157609409236934
10445	устать_VERB	устать_VERB	0.1320692618558446	0.15293106000231976	0.1425001609290822
10446	замечать_VERB	замечать_VERB	0.1922470929685044	0.22476607903028634	0.20850658599939537
10447	осветить_VERB	освещать_VERB	0.2266511599346142	0.18152901924873907	0.20409008959167663
10448	стенд_NOUN	стенд_NOUN	0.24110557121069626	0.1656108209085037	0.20335819605959998
10449	успокоить_VERB	успокаивать_VERB	0.23291417260685848	0.25472661888732195	0.24382039574709022
10450	катастрофа_NOUN	катастрофа_NOUN	0.17273705419474966	0.3422984691479828	0.2575177616713662
10451	рай_NOUN	рай_NOUN	0.18236105170667993	0.2506177365338444	0.21648939412026216
10452	задуматься_VERB	задумываться_VERB	0.1637647261241678	0.2327135545857389	0.19823914035495332
10453	спасать_VERB	спасать_VERB	0.17070749721270928	0.23294920447369755	0.2018283508432034
10454	лишенный_ADJ	лишенный_ADJ	0.12495842133731852	0.2443532937858083	0.1846558575615634
10455	недалеко_ADV	недалеко_ADV	0.21090787921341084	0.1817822011391769	0.19634504017629387
10456	обмен_NOUN	обмен_NOUN	0.12017212838681782	0.2254931305945182	0.17283262949066802
10457	положительный_ADJ	положительный_ADJ	0.12652404355029243	0.20980890786477407	0.16816647570753324
10458	старательный_ADJ	старательный_ADJ	0.21892219555570472	0.22395286619315505	0.22143753087442988
10459	конструкция_NOUN	конструкция_NOUN	0.2844219259242598	0.27649950527580025	0.28046071560003005
10460	щека_NOUN	щека_NOUN	0.29197080709936457	0.22247663343740703	0.2572237202683858
10461	тащить_VERB	тащить_VERB	0.3218105732409447	0.19875061330254923	0.26028059327174696
10462	уголок_NOUN	уголок_NOUN	0.22013490499609983	0.16974591555901233	0.1949404102775561
10463	случайный_ADJ	случайный_ADJ	0.15632807823844308	0.20175008346206033	0.17903908085025172
10464	февраль_NOUN	февраль_NOUN	0.18317590297523909	0.1867503297298428	0.18496311635254092
10465	громадный_ADJ	громадный_ADJ	0.188667572097633	0.19286010726765543	0.1907638396826442
10466	ближний_ADJ	ближний_ADJ	0.17456760636290247	0.1808127593912012	0.17769018287705185
10467	ближний_NOUN	ближний_NOUN	0.187457258875118	0.2645245825164767	0.22599092069579735
10468	космический_ADJ	космический_ADJ	0.17365261931965845	0.20987692842273967	0.19176477387119906
10469	жестокий_ADJ	жестокий_ADJ	0.1831917510168605	0.3547975990232548	0.26899467502005764
10470	лыжа_NOUN	лыжа_NOUN	0.4391289239033659	0.16261525231254628	0.30087208810795607
10471	слабо_ADV	слабо_ADV	0.17159480274743136	0.16611198686024792	0.16885339480383965
10472	жара_NOUN	жара_NOUN	0.25702299006965645	0.24046190872605475	0.24874244939785561
10473	пробка_NOUN	пробка_NOUN	0.2619615722161346	0.16860972022406723	0.2152856462201009
10474	организовать_VERB	организовывать_VERB	0.16553463263586604	0.21564797415252168	0.19059130339419386
10475	одинаковый_ADJ	одинаковый_ADJ	0.18300614085277972	0.27096467733497803	0.22698540909387888
10476	песчаный_ADJ	песчаный_ADJ	0.2535990869429193	0.16507591532758187	0.2093375011352506
10477	фашистский_ADJ	фашистский_ADJ	0.19119317793009188	0.33284919552539205	0.262021186727742
10478	охота_ADV	охота_ADV	0.23102259166950967	0.1934786327406868	0.21225061220509822
10479	охота_NOUN	охота_NOUN	0.2812365863754419	0.19610911936292058	0.23867285286918125
10480	полк_NOUN	полк_NOUN	0.27026056144093635	0.2028294192319926	0.23654499033646448
10481	определиться_VERB	определяться_VERB	0.13121887805663518	0.19028724196475663	0.1607530600106959
10482	гасить_VERB	гасить_VERB	0.21060877444634868	0.1931385673379423	0.20187367089214547
10483	проснуться_VERB	просыпаться_VERB	0.28030480374673883	0.26107435951086566	0.27068958162880224
10484	англичанин_NOUN	англичанин_NOUN	0.23950376670734846	0.2366483714100826	0.23807606905871553
10485	запустить_VERB	запускать_VERB	0.18250422254028034	0.20546262678859328	0.1939834246644368
10486	октябрь_NOUN	октябрь_NOUN	0.17824281913829088	0.1904598366160979	0.18435132787719438
10487	невеста_NOUN	невеста_NOUN	0.35084488907842215	0.250781793437121	0.3008133412577716
10488	решетка_NOUN	решетка_NOUN	0.2891229040279485	0.16886274310064425	0.22899282356429637
10489	лечь_VERB	ложиться_VERB	0.20364456592761235	0.14911160495908574	0.17637808544334904
10490	красавица_NOUN	красавица_NOUN	0.3185374068034905	0.2509514303956538	0.28474441859957217
10491	разряд_NOUN	разряд_NOUN	0.18192091313034237	0.20290465484146575	0.19241278398590406
10492	господь_NOUN	господь_NOUN	0.23631280340737332	0.3972218970386146	0.31676735022299396
10493	основание_NOUN	основание_NOUN	0.14392808221327882	0.20128803541678142	0.1726080588150301
10494	улыбаться_VERB	улыбаться_VERB	0.2980797916928868	0.26898116216581586	0.2835304769293513
10495	вождь_NOUN	вождь_NOUN	0.24868405514146952	0.30546148327359945	0.2770727692075345
10496	ботинок_NOUN	ботинок_NOUN	0.5771791881116181	0.1564459221098066	0.3668125551107123
10497	унести_VERB	уносить_VERB	0.21424512206529553	0.2147773376042605	0.214511229834778
10498	посадить_VERB	посадить_VERB	0.282103413823295	0.1649460973223606	0.2235247555728278
10499	дневной_ADJ	дневной_ADJ	0.17413231039826949	0.1714565225794914	0.17279441648888044
10500	беседа_NOUN	беседа_NOUN	0.19074701577176717	0.24619703610493543	0.2184720259383513
10501	привыкнуть_VERB	привыкать_VERB	0.18941036979204476	0.21741189466085348	0.20341113222644913
10502	желающий_NOUN	желающий_NOUN	0.1684566463750442	0.17699293689251422	0.1727247916337792
10503	наступать_VERB	наступать_VERB	0.15487863123101514	0.24150639869721507	0.1981925149641151
10504	разница_NOUN	разница_NOUN	0.1617083265423685	0.2581293391895306	0.20991883286594956
10505	выделять_VERB	выделять_VERB	0.1332437481599458	0.15879007583164648	0.14601691199579614
10506	узкий_ADJ	узкий_ADJ	0.19630189125563868	0.1749578147365829	0.1856298529961108
10507	формула_NOUN	формула_NOUN	0.1853559971437413	0.25430282772227675	0.21982941243300902
10508	шип_NOUN	шип_NOUN	0.3325751036052472	0.1742327714249371	0.25340393751509216
10509	поменять_VERB	поменять_VERB	0.20092908445906904	0.1715680524946553	0.18624856847686216
10510	произнести_VERB	произносить_VERB	0.25253364544118634	0.26564531217071846	0.2590894788059524
10511	последовательность_NOUN	последовательность_NOUN	0.18291009264314215	0.3151346272372718	0.249022359940207
10512	выпустить_VERB	выпускать_VERB	0.22169071777748148	0.15221955528215536	0.18695513652981843
10513	покрывать_VERB	покрывать_VERB	0.24872920752462724	0.16010754569019348	0.20441837660741036
10514	крышка_NOUN	крышка_NOUN	0.40702128451271313	0.18205364372391647	0.29453746411831483
10515	собрание_NOUN	собрание_NOUN	0.1627696247489754	0.2254581045588478	0.19411386465391162
10516	разделить_VERB	разделять_VERB	0.13909867445608395	0.17214113951930235	0.15561990698769315
10517	впоследствии_ADV	впоследствии_ADV	0.1667279606359619	0.19303924943833828	0.1798836050371501
10518	опытный_ADJ	опытный_ADJ	0.16047532841751713	0.1993337956399311	0.17990456202872412
10519	заболеть_VERB	заболеть_VERB	0.1918208291538547	0.19575956699209868	0.1937901980729767
10520	носок_NOUN	носок_NOUN	0.5028417668554919	0.15681236536434073	0.3298270661099163
10521	бегать_VERB	бегать_VERB	0.26241086990058465	0.18638659604766658	0.2243987329741256
10522	коробка_NOUN	коробка_NOUN	0.4056610234066915	0.1623171700420104	0.28398909672435096
10523	указать_VERB	указывать_VERB	0.16390470966424192	0.20665560883616396	0.18528015925020294
10524	разбить_VERB	разбивать_VERB	0.1910461587186067	0.16075594035563573	0.1759010495371212
10525	сходить_VERB	сходить_VERB	0.19683124717705663	0.16307859841309433	0.17995492279507547
10526	дешевый_ADJ	дешевый_ADJ	0.21627689067564243	0.21080001948277802	0.2135384550792102
10527	великобритания_NOUN	великобритания_NOUN	0.18182661766458424	0.18334376536237462	0.18258519151347943
10528	честь_NOUN	честь_NOUN	0.17798756954569966	0.22969397616805903	0.20384077285687935
10529	поворот_NOUN	поворот_NOUN	0.23243833623992521	0.21641706414572887	0.22442770019282704
10530	договор_NOUN	договор_NOUN	0.15876458139482125	0.28777473896039496	0.2232696601776081
10531	опасность_NOUN	опасность_NOUN	0.14938344321657943	0.287913124886462	0.2186482840515207
10532	передавать_VERB	передавать_VERB	0.1410975126682099	0.18537972698505856	0.16323861982663423
10533	умело_ADV	умело_ADV	0.20772919706831275	0.2491649406146199	0.22844706884146632
10534	бассейн_NOUN	бассейн_NOUN	0.27067264925396617	0.14459753555599275	0.20763509240497946
10535	ядерный_ADJ	ядерный_ADJ	0.1966445827690464	0.21877833711631006	0.20771145994267823
10536	глубоко_ADV	глубоко_ADV	0.15417678707892232	0.2213141744549303	0.18774548076692632
10537	озеро_NOUN	озеро_NOUN	0.26132314246208044	0.1715608616384528	0.21644200205026662
10538	редкий_ADJ	редкий_ADJ	0.20219327574335436	0.19215551951132132	0.19717439762733785
10539	проверить_VERB	проверять_VERB	0.20166557404776597	0.20755154225068567	0.20460855814922582
10540	высоко_ADV	высоко_ADV	0.15906014383914152	0.14637243642018713	0.1527162901296643
10541	предполагать_VERB	предполагать_VERB	0.13563446216407982	0.22609361694356928	0.18086403955382455
10542	наряд_NOUN	наряд_NOUN	0.4623579416553893	0.23482711551453636	0.3485925285849628
10543	явно_ADV	явно_ADV	0.17427719985946674	0.24587887141803694	0.21007803563875183
10544	горожанин_NOUN	горожанин_NOUN	0.19446727794489838	0.20639925868141304	0.20043326831315572
10545	миг_NOUN	миг_NOUN	0.21755223332068335	0.2501919724068512	0.23387210286376728
10546	сообщать_VERB	сообщать_VERB	0.16226911420059092	0.20948256363715653	0.18587583891887371
10547	похожий_ADJ	похожий_ADJ	0.1931100216536744	0.20368652983359548	0.19839827574363494
10548	теория_NOUN	теория_NOUN	0.15726968108729006	0.34575586785902906	0.25151277447315956
10549	горло_NOUN	горло_NOUN	0.28456041760086553	0.22255904879720712	0.25355973319903635
10550	случайно_ADV	случайно_ADV	0.19132002980747825	0.19230485290763216	0.1918124413575552
10551	доставить_VERB	доставлять_VERB	0.1960709297269889	0.17766099201932298	0.18686596087315593
10552	товарищ_NOUN	товарищ_NOUN	0.2576118334556866	0.2414638145069868	0.24953782398133673
10553	среднее_NOUN	среднее_NOUN	0.1588494280599194	0.21219472654578214	0.18552207730285075
10554	ежедневный_ADJ	ежедневный_ADJ	0.17489605378403955	0.19550575971401346	0.1852009067490265
10555	родиться_VERB	родиться_VERB	0.167053748421164	0.22220205943315116	0.19462790392715756
10556	ожидание_NOUN	ожидание_NOUN	0.13557433576743952	0.2751934208171165	0.205383878292278
10557	режим_NOUN	режим_NOUN	0.19429301425705675	0.22594714190762918	0.21012007808234295
10558	способность_NOUN	способность_NOUN	0.153642740584302	0.3783095808223619	0.26597616070333197
10559	франция_NOUN	франция_NOUN	0.19954751772189003	0.1954545601760362	0.19750103894896312
10560	карта_NOUN	карта_NOUN	0.2808136556460429	0.19169426599782324	0.23625396082193306
10561	объявление_NOUN	объявление_NOUN	0.19685726395941044	0.1743077744046784	0.18558251918204444
10562	соперник_NOUN	соперник_NOUN	0.24327121017359085	0.2326184787881457	0.23794484448086828
10563	присутствовать_VERB	присутствовать_VERB	0.15188290035809224	0.18854951663771408	0.17021620849790314
10564	юный_ADJ	юный_ADJ	0.19849280954898657	0.21487971839275066	0.20668626397086862
10565	километр_NOUN	километр_NOUN	0.2619336392532168	0.16719120819633043	0.2145624237247736
10566	холод_NOUN	холод_NOUN	0.2358353907144001	0.2427992024687752	0.23931729659158765
10567	вспомнить_VERB	вспомнить_VERB	0.21492067007852156	0.23302289634230006	0.2239717832104108
10568	роза_NOUN	роза_NOUN	0.5586346564716511	0.20282778246411573	0.3807312194678834
10569	крыло_NOUN	крыло_NOUN	0.2658526546503806	0.16642973184555404	0.21614119324796732
10570	строгий_ADJ	строгий_ADJ	0.1891344525590421	0.26320658499695787	0.22617051877799998
10571	смена_NOUN	смена_NOUN	0.14892859020530583	0.20499086370601893	0.17695972695566237
10572	лично_ADV	лично_ADV	0.16656419796303373	0.20378544161582526	0.1851748197894295
10573	защита_NOUN	защита_NOUN	0.15338006778003577	0.25642715976413877	0.20490361377208727
10574	весна_NOUN	весна_NOUN	0.3180893327723255	0.19572616160714199	0.25690774718973375
10575	показаться_VERB	показываться_VERB	0.17490079968570021	0.21458978524033476	0.19474529246301747
10576	внезапно_ADV	внезапно_ADV	0.20720846963263656	0.24037627299590003	0.2237923713142683
10577	директор_NOUN	директор_NOUN	0.16055066701109894	0.20808090041192898	0.18431578371151397
10578	участвовать_VERB	участвовать_VERB	0.13534743889752068	0.19481430334466204	0.16508087112109138
10579	здоровый_ADJ	здоровый_ADJ	0.1873906792036499	0.19376833327860682	0.19057950624112835
10580	версия_NOUN	версия_NOUN	0.2045444002476232	0.23945774211654652	0.22200107118208484
10581	американец_NOUN	американец_NOUN	0.22611315907620816	0.2361304453569167	0.23112180221656242
10582	операция_NOUN	операция_NOUN	0.17429116700056585	0.22920498791169064	0.20174807745612824
10583	детство_NOUN	детство_NOUN	0.2151518347863383	0.2659017633250945	0.2405267990557164
10584	коридор_NOUN	коридор_NOUN	0.23354717711485357	0.15081910444983668	0.1921831407823451
10585	случиться_VERB	случаться_VERB	0.1698226769068808	0.27928076865030793	0.22455172277859436
10586	мертвый_ADJ	мертвый_ADJ	0.1920701157357497	0.20464222115657082	0.19835616844616027
10587	мертвый_NOUN	мертвый_NOUN	0.19639437481428718	0.23713361598075927	0.21676399539752322
10588	ветер_NOUN	ветер_NOUN	0.24383741625280875	0.21442553431780867	0.2291314752853087
10589	мирный_ADJ	мирный_ADJ	0.1681069016657304	0.24499664691512243	0.20655177429042643
10590	войти_VERB	входить_VERB	0.1464588184453372	0.14308632859784925	0.14477257352159323
10591	толпа_NOUN	толпа_NOUN	0.24749639515397787	0.24702982653692312	0.2472631108454505
10592	видно_ADV	видно_ADV	0.17710769056785153	0.17797695533771488	0.17754232295278322
10593	грудь_NOUN	грудь_NOUN	0.30712522730249947	0.2049153738219011	0.25602030056220026
10594	знак_NOUN	знак_NOUN	0.2545504374202679	0.25478804347569683	0.25466924044798234
10595	отметить_VERB	отмечать_VERB	0.14668260035895136	0.19724243458684393	0.17196251747289765
10596	есть_VERB	отмечать_VERB	0.14668260035895136	0.19724243458684393	0.17196251747289765
10597	мощный_ADJ	мощный_ADJ	0.19837721755861273	0.21497006158332935	0.20667363957097104
10598	управление_NOUN	управление_NOUN	0.15556327757364996	0.23608808271490006	0.195825680144275
10599	перестать_VERB	переставать_VERB	0.16016979907310755	0.18674436675704278	0.17345708291507517
10600	приносить_VERB	приносить_VERB	0.16584719270249326	0.2280651185188686	0.19695615561068092
10601	искусство_NOUN	искусство_NOUN	0.22203595787317298	0.28515800615895903	0.253596982016066
10602	далее_ADV	далее_ADV	0.172986021279751	0.15238397287475014	0.16268499707725056
10603	холодный_ADJ	холодный_ADJ	0.20889792164030588	0.17773409070986376	0.19331600617508482
10604	довольно_ADV	довольно_ADV	0.17322474871621926	0.19291781722382945	0.18307128297002434
10605	площадь_NOUN	площадь_NOUN	0.18404736225919088	0.16294517052786708	0.173496266393529
10606	добавить_VERB	добавлять_VERB	0.2434077253529839	0.16470537124051887	0.2040565482967514
10607	уйти_VERB	добавлять_VERB	0.2434077253529839	0.16470537124051887	0.2040565482967514
10608	сон_NOUN	сон_NOUN	0.2377494330639911	0.33773211483040344	0.28774077394719727
10609	детский_ADJ	детский_ADJ	0.23284022917191272	0.17225732903461324	0.20254877910326297
10610	отец_NOUN	отец_NOUN	0.2178793491588026	0.29098233307485805	0.25443084111683034
10611	необходимость_NOUN	необходимость_NOUN	0.14118227216366436	0.2951951552785256	0.21818871372109497
10612	настоящий_ADJ	настоящий_ADJ	0.13466016912531162	0.17316054034591927	0.15391035473561543
10613	война_NOUN	война_NOUN	0.20198045777634008	0.3485662477970314	0.27527335278668574
10614	одновременно_ADV	одновременно_ADV	0.15944517535844546	0.18772358878515855	0.173584382071802
10615	находиться_VERB	находиться_VERB	0.13664817099756624	0.184974572293439	0.16081137164550263
10616	оказаться_VERB	оказываться_VERB	0.15672068971328995	0.1764800945456831	0.16660039212948652
10617	дом_NOUN	дом_NOUN	0.20918471234245298	0.1753591703089189	0.19227194132568592
10618	лицо_NOUN	лицо_NOUN	0.17792877993332987	0.19809036840577363	0.18800957416955175
10619	помогать_VERB	помогать_VERB	0.1574555964490807	0.18164927406271889	0.1695524352558998
10620	рассказать_VERB	рассказывать_VERB	0.16761356834728508	0.1998108181154438	0.18371219323136445
10621	красный_ADJ	красный_ADJ	0.24428067970468187	0.15046746936820068	0.1973740745364413
10622	крупный_ADJ	крупный_ADJ	0.16295338559583228	0.1565917267819796	0.15977255618890596
10623	удовольствие_NOUN	удовольствие_NOUN	0.20361665179791205	0.3056961040514204	0.2546563779246662
10624	выходить_VERB	выходить_VERB	0.17149596578167098	0.15893663590024226	0.16521630084095662
10625	больший_ADJ	больший_ADJ	0.1384237468042457	0.21236669451994938	0.17539522066209756
10626	каждый_ADJ	каждый_ADJ	0.15058292089265024	0.18457004467511207	0.16757648278388115
10627	белый_ADJ	белый_ADJ	0.2575709414603734	0.16773760863261683	0.21265427504649512
10628	белый_NOUN	белый_NOUN	0.18831885935394627	0.14075792456306108	0.16453839195850367
10629	проводить_VERB	проводить_VERB	0.12119432614064085	0.16656748781410396	0.1438809069773724
10630	установка_NOUN	установка_NOUN	0.2675249276389486	0.2608633146700913	0.2641941211545199
10631	сидеть_VERB	сидеть_VERB	0.25333168105805265	0.18399918331749648	0.21866543218777457
10632	круг_NOUN	круг_NOUN	0.2073667241218616	0.17468648474387644	0.191026604432869
10633	небо_NOUN	небо_NOUN	0.23871150184730175	0.2590946198838183	0.24890306086556002
10634	дух_NOUN	дух_NOUN	0.1836511976465777	0.32299911140727	0.25332515452692383
10635	устройство_NOUN	устройство_NOUN	0.3265270846896719	0.23001271839453047	0.2782699015421012
10636	малыш_NOUN	малыш_NOUN	0.2926435720972709	0.21793596865803982	0.2552897703776553
10637	приняться_VERB	приниматься_VERB	0.14943857308826022	0.15279494500124655	0.15111675904475338
10638	фигура_NOUN	фигура_NOUN	0.2635709633379688	0.21762943788913608	0.24060020061355245
10639	направление_NOUN	направление_NOUN	0.15034780285226618	0.21264966513159114	0.18149873399192867
10640	часть_NOUN	часть_NOUN	0.1469066880621018	0.17545878096722362	0.1611827345146627
10641	большой_ADJ	большой_ADJ	0.16762973770800688	0.1623191501587527	0.1649744439333798
10642	достаточно_ADV	достаточно_ADV	0.1793104240402199	0.1703338807889248	0.17482215241457236
10643	передний_ADJ	передний_ADJ	0.290369223376326	0.18697895732280906	0.23867409034956752
10644	традиция_NOUN	традиция_NOUN	0.18113647569261954	0.34161670969559116	0.26137659269410535
10645	коктейль_NOUN	коктейль_NOUN	0.42240398956537256	0.19001444240598847	0.3062092159856805
10646	середина_NOUN	середина_NOUN	0.1859419050076187	0.17120370272695234	0.17857280386728552
10647	домашний_ADJ	домашний_ADJ	0.20121587296945354	0.1599515860648788	0.18058372951716617
10648	попадать_VERB	попадать_VERB	0.1503090374296705	0.14216441009432843	0.14623672376199948
10649	медленно_ADV	медленно_ADV	0.20361452573669628	0.19588136649265322	0.19974794611467475
10650	предел_NOUN	предел_NOUN	0.13141032956190626	0.1891247052104606	0.16026751738618344
10651	обычный_ADJ	обычный_ADJ	0.21034959680000836	0.18828847256038267	0.19931903468019552
10652	провести_VERB	проводить_VERB	0.12119432614064085	0.16656748781410396	0.1438809069773724
10653	получиться_VERB	получаться_VERB	0.26670981376215597	0.20113186087652263	0.2339208373193393
10654	обязательно_ADV	обязательно_ADV	0.18998194298033194	0.15834088268836716	0.17416141283434955
10655	сын_NOUN	сын_NOUN	0.23300508318118163	0.2835791697406682	0.2582921264609249
10656	приходиться_VERB	приходиться_VERB	0.1747137600009881	0.16016181166711477	0.16743778583405144
10657	ранний_ADJ	ранний_ADJ	0.15588013503504566	0.20468067477816473	0.18028040490660519
10658	неожиданно_ADV	неожиданно_ADV	0.20664144001639756	0.2225882877069329	0.21461486386166523
10659	тяжелый_ADJ	тяжелый_ADJ	0.20031209464273383	0.18356621518744926	0.19193915491509156
10660	возраст_NOUN	возраст_NOUN	0.1482646048362165	0.22478045199503857	0.18652252841562755
10661	стадо_NOUN	стадо_NOUN	0.20662311207507117	0.20399990781200367	0.20531150994353742
10662	поздно_ADV	поздно_ADV	0.16022011270567743	0.16995685325733012	0.16508848298150378
10663	играть_VERB	играть_VERB	0.2689806895545298	0.16539717375234303	0.21718893165343642
10664	уметь_VERB	уметь_VERB	0.17207836538652838	0.23161883230253083	0.2018485988445296
10665	помощь_NOUN	помощь_NOUN	0.1747754558386248	0.1655298818705431	0.17015266885458397
10666	помещение_NOUN	помещение_NOUN	0.2356784256846071	0.17213574484741845	0.20390708526601276
10667	высокий_ADJ	высокий_ADJ	0.14489474358166685	0.22704826695807195	0.18597150526986939
10668	союз_NOUN	союз_NOUN	0.1493854957602907	0.24083225631246402	0.19510887603637736
10669	ноябрь_NOUN	ноябрь_NOUN	0.17320753718764054	0.18855702872295194	0.18088228295529624
10670	достигнуть_VERB	достигнуть_VERB	0.14370067142702925	0.22638146182941205	0.18504106662822065
10671	задание_NOUN	задание_NOUN	0.20158348142911206	0.2277171874836092	0.21465033445636061
10672	поступить_VERB	поступать_VERB	0.137271412647293	0.15999540782381647	0.14863341023555474
10673	опасный_ADJ	опасный_ADJ	0.15147103043102955	0.21461026106757847	0.183040645749304
10674	кресло_NOUN	кресло_NOUN	0.33510796801948844	0.14251122138388303	0.23880959470168572
10675	подойти_VERB	кресло_NOUN	0.33510796801948844	0.14251122138388303	0.23880959470168572
10676	кость_NOUN	кость_NOUN	0.2649777776627621	0.1889284176853463	0.2269530976740542
10677	немой_ADJ	немой_ADJ	0.1654342849404292	0.18734453525035438	0.17638941009539177
10678	ранее_ADV	ранее_ADV	0.1352591441674779	0.17499014703396995	0.15512464560072392
10679	приводить_VERB	приводить_VERB	0.11798641637005321	0.19824675453729404	0.15811658545367363
10680	назвать_VERB	назвать_VERB	0.14003626279053558	0.2021314928600754	0.17108387782530549
10681	дама_NOUN	дама_NOUN	0.294284777517554	0.23590110091105462	0.2650929392143043
10682	совершить_VERB	совершать_VERB	0.1676850051590126	0.19655336512298419	0.1821191851409984
10683	вскоре_ADV	вскоре_ADV	0.17282532001464151	0.21610315775648198	0.19446423888556175
10684	приехать_VERB	приезжать_VERB	0.20899475330757372	0.1876734403617115	0.1983340968346426
10685	отдать_VERB	отдавать_VERB	0.1938872197338919	0.1810249446563938	0.18745608219514284
10686	мощность_NOUN	мощность_NOUN	0.30369803277562035	0.2827986548266398	0.2932483438011301
10687	отличный_ADJ	отличный_ADJ	0.1770650874869721	0.2232710516459488	0.20016806956646044
10688	г._NOUN	отличный_ADJ	0.1770650874869721	0.2232710516459488	0.20016806956646044
10689	парень_NOUN	парень_NOUN	0.2907746157242289	0.24252766697452294	0.26665114134937595
10690	девушка_NOUN	девушка_NOUN	0.302920656867543	0.24879637487268974	0.27585851587011634
10691	использовать_VERB	использовать_VERB	0.16666054822518747	0.205350941012243	0.18600574461871522
10692	сильный_ADJ	сильный_ADJ	0.15591063690657986	0.24129580176005802	0.19860321933331893
10693	мама_NOUN	мама_NOUN	0.27119733216778424	0.2199902116538691	0.24559377191082665
10694	следовать_VERB	следовать_VERB	0.16477909200879087	0.2004957725713991	0.182637432290095
10695	вернуться_VERB	вернуться_VERB	0.15911458106272092	0.18638919608797444	0.17275188857534768
10696	низкий_ADJ	низкий_ADJ	0.1765180842529531	0.20650668528179233	0.1915123847673727
10697	долгий_ADJ	долгий_ADJ	0.14737782294609053	0.21278853244552728	0.1800831776958089
10698	происходить_VERB	происходить_VERB	0.12750137385523264	0.23934293139685786	0.18342215262604525
10699	брат_NOUN	брат_NOUN	0.23638862581095524	0.2632262727568421	0.24980744928389864
10700	вместе_ADV	вместе_ADV	0.1881092133935897	0.18033836305831968	0.1842237882259547
10701	огромный_ADJ	огромный_ADJ	0.16590804901500664	0.21432387867489888	0.19011596384495277
10702	собраться_VERB	собираться_VERB	0.17340459603483196	0.1609057893233804	0.16715519267910617
10703	израиль_NOUN	израиль_NOUN	0.1729432276717724	0.20213942138893928	0.18754132453035582
10704	горный_ADJ	горный_ADJ	0.26267005978789004	0.14671882349821544	0.20469444164305273
10705	бар_NOUN	бар_NOUN	0.28749138507997374	0.14497843841291203	0.21623491174644288
10706	пустой_ADJ	пустой_ADJ	0.24619959492548982	0.23555677308915723	0.24087818400732353
10707	памятник_NOUN	памятник_NOUN	0.21573642851181818	0.20312751975077092	0.20943197413129455
10708	погода_NOUN	погода_NOUN	0.2051997756300214	0.23406698678355514	0.21963338120678827
10709	оборудование_NOUN	оборудование_NOUN	0.3180570364170969	0.221349976760088	0.26970350658859243
10710	призывать_VERB	призывать_VERB	0.16100874724616607	0.22997421690133332	0.1954914820737497
10711	подготовить_VERB	подготовить_VERB	0.15134634830648974	0.16950474794647247	0.1604255481264811
10712	удерживать_VERB	удерживать_VERB	0.17771639160767616	0.17507039648696895	0.17639339404732257
10713	крест_NOUN	крест_NOUN	0.3420343059072807	0.25544858323456904	0.2987414445709249
10714	совершать_VERB	совершать_VERB	0.1676850051590126	0.19655336512298419	0.1821191851409984
10715	спешить_VERB	спешить_VERB	0.1928772392472248	0.1967308826853219	0.19480406096627334
10716	обеспечивать_VERB	обеспечивать_VERB	0.1414920040316952	0.22076910962126642	0.18113055682648083
